customer_id,signup_date,acquisition_channel,region
1723,2026-05-19,Affiliate,AU
1724,2026-07-09,Organic/Direct,US
1725,2026-01-24,TikTok,UK
1726,2026-05-13,Google,UK
1727,2026-03-14,Google,UK
1728,2026-07-28,TikTok,AU
1729,2026-03-28,Meta,US
1730,2026-04-05,Affiliate,US
1731,2026-04-12,Google,US
1732,2026-07-04,TikTok,US
1733,2026-07-03,Affiliate,EU
1734,2026-05-06,TikTok,EU
1735,2026-07-29,Google,US
1736,2026-05-23,Meta,US
1737,2026-04-12,Organic/Direct,US
1738,2026-07-01,Affiliate,US
1739,2026-01-06,TikTok,US
1740,2026-06-16,Meta,US
1741,2026-07-02,TikTok,CA
1742,2026-04-05,TikTok,US
1743,2026-04-18,Meta,AU
1744,2026-06-06,Organic/Direct,US
1745,2026-05-19,Organic/Direct,US
1746,2026-04-29,Meta,US
1747,2026-02-08,Affiliate,US
1748,2026-06-27,Google,US
1749,2026-06-28,Google,US
1750,2026-06-23,TikTok,UK
1751,2026-06-09,Google,AU
1752,2026-05-31,Google,US
1753,2026-07-27,Google,US
1754,2026-07-28,Meta,US
1755,2026-02-14,Meta,UK
1756,2026-02-04,Meta,US
1757,2026-05-04,Meta,US
1758,2026-06-21,Meta,UK
1759,2026-06-12,Organic/Direct,US
1760,2026-04-27,Meta,US
1761,2026-05-01,Google,AU
1762,2026-06-09,Organic/Direct,US
1763,2026-06-26,Google,EU
1764,2026-05-10,Google,US
1765,2026-07-09,Meta,UK
1766,2026-05-03,Google,CA
1767,2026-05-03,Google,US
1768,2026-05-20,Google,CA
1769,2026-07-07,Affiliate,US
1770,2026-04-24,Meta,EU
1771,2026-05-14,Meta,UK
1772,2026-03-05,Affiliate,US
1773,2026-05-03,Meta,CA
1774,2026-05-26,Meta,CA
1775,2026-06-20,Meta,CA
1776,2026-05-19,Google,US
1777,2026-05-14,Google,US
1778,2026-07-04,Meta,US
1779,2026-06-26,Affiliate,US
1780,2026-04-08,Organic/Direct,UK
1781,2026-05-25,Organic/Direct,US
1782,2026-06-15,TikTok,US
1783,2026-06-08,Google,US
1784,2026-05-08,Meta,US
1785,2026-06-24,Meta,US
1786,2026-04-30,Affiliate,US
1787,2026-04-06,Google,CA
1788,2026-06-19,Meta,US
1789,2026-05-15,Meta,US
1790,2026-04-15,Affiliate,US
1791,2026-06-07,Google,UK
1792,2026-01-27,Meta,CA
1793,2026-04-22,Google,UK
1794,2026-02-13,TikTok,US
1795,2026-07-19,Meta,US
1796,2026-02-23,Affiliate,UK
1797,2026-07-18,Google,CA
1798,2026-07-13,Meta,US
1799,2026-05-30,Meta,UK
1800,2026-06-10,TikTok,US
1801,2026-05-29,Meta,US
1802,2026-07-05,Meta,CA
1803,2026-07-01,Affiliate,UK
1804,2026-07-24,Meta,US
1805,2026-04-08,Meta,US
1806,2026-07-16,Meta,US
1807,2026-06-26,Meta,US
1808,2026-05-26,Meta,US
1809,2026-07-06,Meta,US
1810,2026-05-08,Meta,UK
1811,2026-07-20,Meta,UK
1812,2026-07-08,Meta,AU
1813,2026-06-22,Meta,US
1814,2026-06-18,TikTok,AU
1815,2026-06-24,Google,US
1816,2026-05-21,Meta,EU
1817,2026-07-23,Organic/Direct,US
1818,2026-07-24,TikTok,US
1819,2026-07-15,Meta,US
1820,2026-04-29,Affiliate,UK
1821,2026-07-07,Meta,US
1822,2026-07-06,Google,UK
1823,2026-07-23,Meta,US
1824,2026-07-22,Meta,US
1825,2026-04-18,Meta,US
1826,2026-06-30,Google,US
1827,2026-06-25,TikTok,UK
1828,2026-04-01,Google,UK
1829,2026-01-12,Meta,US
1830,2026-06-10,Meta,US
1831,2026-06-28,TikTok,UK
1832,2026-03-18,Google,US
1833,2026-07-24,Google,AU
1834,2026-03-19,Meta,US
1835,2026-05-01,Meta,US
1836,2026-05-08,Google,US
1837,2026-07-12,Google,US
1838,2026-02-01,Google,US
1839,2026-03-04,Google,US
1840,2026-07-14,Meta,US
1841,2026-06-13,Meta,EU
1842,2026-03-29,Google,US
1843,2026-06-03,TikTok,AU
1844,2026-07-11,Google,US
1845,2026-04-06,Organic/Direct,CA
1846,2026-04-19,TikTok,US
1847,2026-05-19,Meta,US
1848,2026-07-11,TikTok,US
1849,2026-03-31,TikTok,US
1850,2026-07-28,Meta,US
1851,2026-04-16,Google,UK
1852,2026-03-03,Google,AU
1853,2026-07-28,Google,US
1854,2026-05-11,Google,US
1855,2026-02-27,Meta,EU
1856,2026-05-25,Meta,US
1857,2026-06-22,Affiliate,UK
1858,2026-07-09,Meta,US
1859,2026-05-11,Organic/Direct,UK
1860,2026-03-18,Affiliate,US
1861,2026-03-31,Meta,US
1862,2026-05-03,Google,US
1863,2026-06-27,Google,US
1864,2026-04-29,Organic/Direct,US
1865,2026-07-28,Meta,US
1866,2026-05-19,Organic/Direct,US
1867,2026-07-12,Organic/Direct,US
1868,2026-05-20,Meta,UK
1869,2026-05-28,Organic/Direct,US
1870,2026-07-22,Google,US
1871,2026-04-02,Meta,US
1872,2026-05-25,Meta,US
1873,2026-03-13,Affiliate,US
1874,2026-05-21,Organic/Direct,US
1875,2026-05-23,Meta,UK
1876,2026-03-23,Meta,US
1877,2026-04-23,Affiliate,UK
1878,2026-07-11,Google,UK
1879,2026-04-08,Organic/Direct,US
1880,2026-07-04,Meta,AU
1881,2026-04-15,Google,US
1882,2026-05-01,Meta,EU
1883,2026-03-15,Meta,AU
1884,2026-03-10,Meta,US
1885,2026-05-24,TikTok,US
1886,2026-06-17,Meta,UK
1887,2026-05-02,Meta,UK
1888,2026-05-23,Organic/Direct,EU
1889,2026-07-20,TikTok,US
1890,2026-07-16,Affiliate,US
1891,2026-07-08,TikTok,US
1892,2026-06-13,Meta,US
1893,2026-04-14,TikTok,US
1894,2026-01-31,Meta,US
1895,2026-05-14,Google,EU
1896,2026-03-24,Meta,CA
1897,2026-07-01,Organic/Direct,AU
1898,2026-06-13,Meta,US
1899,2026-05-08,Meta,US
1900,2026-05-12,Meta,US
1901,2026-03-05,Google,US
1902,2026-04-02,Google,US
1903,2026-06-01,Organic/Direct,UK
1904,2026-06-19,TikTok,EU
1905,2026-06-03,Google,US
1906,2026-05-25,Meta,CA
1907,2026-04-26,Organic/Direct,UK
1908,2026-04-26,Meta,US
1909,2026-06-09,Google,AU
1910,2026-06-01,Google,US
1911,2026-05-24,TikTok,CA
1912,2026-05-06,Google,CA
1913,2026-01-27,TikTok,US
1914,2026-07-07,Affiliate,US
1915,2026-05-17,TikTok,US
1916,2026-06-29,TikTok,US
1917,2026-07-09,Meta,AU
1918,2026-07-09,Meta,US
1919,2026-07-29,Meta,UK
1920,2026-05-19,Meta,US
1921,2026-01-25,Google,US
1922,2026-05-15,Google,UK
1923,2026-06-29,Meta,CA
1924,2026-06-15,TikTok,EU
1925,2026-06-23,Affiliate,US
1926,2026-03-19,Meta,CA
1927,2026-06-26,Meta,US
1928,2026-05-27,Meta,US
1929,2026-07-13,Affiliate,US
1930,2026-03-03,TikTok,US
1931,2026-05-18,Meta,AU
1932,2026-07-01,Google,US
1933,2026-01-30,Google,US
1934,2026-04-25,Affiliate,US
1935,2026-05-02,Meta,CA
1936,2026-05-19,Google,US
1937,2026-06-10,TikTok,EU
1938,2026-01-15,Google,US
1939,2026-06-23,Affiliate,US
1940,2026-06-28,Google,US
1941,2026-04-29,Meta,AU
1942,2026-05-17,Google,US
1943,2026-07-24,Meta,UK
1944,2026-01-31,Meta,US
1945,2026-05-04,Meta,US
1946,2026-07-21,Meta,US
1947,2026-07-13,Google,US
1948,2026-04-25,TikTok,EU
1949,2026-07-12,TikTok,UK
1950,2026-07-08,TikTok,CA
1951,2026-06-16,Meta,UK
1952,2026-06-22,Meta,US
1953,2026-06-14,Meta,US
1954,2026-07-30,Meta,US
1955,2026-01-08,Meta,UK
1956,2026-03-30,Affiliate,US
1957,2026-07-09,Meta,US
1958,2026-04-11,Google,US
1959,2026-07-30,TikTok,CA
1960,2026-07-05,Google,AU
1961,2026-07-14,Affiliate,US
1962,2026-03-10,Meta,EU
1963,2026-07-08,Organic/Direct,CA
1964,2026-07-28,TikTok,US
1965,2026-07-15,Meta,US
1966,2026-05-31,Meta,US
1967,2026-04-06,Meta,UK
1968,2026-06-27,TikTok,US
1969,2026-07-16,Meta,US
1970,2026-07-10,Meta,US
1971,2026-07-27,TikTok,US
1972,2026-07-12,Google,US
1973,2026-03-29,Meta,UK
1974,2026-05-16,Google,US
1975,2026-07-03,Google,CA
1976,2026-03-20,Google,AU
1977,2026-07-19,Organic/Direct,US
1978,2026-06-24,Organic/Direct,US
1979,2026-07-05,TikTok,US
1980,2026-02-03,Organic/Direct,US
1981,2026-02-22,TikTok,UK
1982,2026-07-20,Meta,UK
1983,2026-06-28,TikTok,US
1984,2026-04-25,Google,UK
1985,2026-06-06,Meta,UK
1986,2026-07-21,Meta,US
1987,2026-06-03,Organic/Direct,UK
1988,2026-05-21,Meta,US
1989,2026-07-07,Google,UK
1990,2026-07-18,TikTok,US
1991,2026-04-04,Meta,US
1992,2026-05-03,TikTok,UK
1993,2026-03-16,Organic/Direct,US
1994,2026-03-06,Google,US
1995,2026-07-03,Meta,US
1996,2026-07-08,Google,US
1997,2026-07-05,TikTok,EU
1998,2026-03-12,Meta,US
1999,2026-06-17,Meta,US
2000,2026-06-20,Meta,US
2001,2026-07-01,Google,EU
2002,2026-07-09,Organic/Direct,US
2003,2026-07-19,Google,US
2004,2026-06-12,Meta,US
2005,2026-07-06,TikTok,UK
2006,2026-06-28,Google,US
2007,2026-05-01,Google,CA
2008,2026-05-07,Meta,UK
2009,2026-07-12,Meta,US
2010,2026-07-18,Google,US
2011,2026-05-09,Google,US
2012,2026-06-01,Google,US
2013,2026-05-30,Google,US
2014,2026-07-23,Google,EU
2015,2026-07-11,Meta,US
2016,2026-06-27,Meta,UK
2017,2026-07-16,Meta,US
2018,2026-05-26,TikTok,EU
2019,2026-05-09,Organic/Direct,US
2020,2026-05-15,Meta,US
2021,2026-01-22,Meta,US
2022,2026-04-25,Meta,US
2023,2026-07-06,Google,EU
2024,2026-04-27,Meta,US
2025,2026-07-01,Meta,US
2026,2026-01-30,Google,US
2027,2026-07-20,TikTok,US
2028,2026-06-29,Google,CA
2029,2026-05-30,Google,US
2030,2026-05-22,Affiliate,US
2031,2026-07-08,TikTok,US
2032,2026-04-12,Google,US
2033,2026-07-26,Affiliate,UK
2034,2026-06-19,Affiliate,UK
2035,2026-06-09,TikTok,UK
2036,2026-06-08,Meta,US
2037,2026-04-03,Google,US
2038,2026-02-18,Meta,US
2039,2026-07-19,Meta,EU
2040,2026-03-31,Meta,CA
2041,2026-04-15,TikTok,AU
2042,2026-05-21,Affiliate,US
2043,2026-05-14,Meta,AU
2044,2026-02-02,Google,AU
2045,2026-04-29,Meta,US
2046,2026-03-08,Meta,US
2047,2026-04-17,Meta,US
2048,2026-05-15,Meta,US
2049,2026-05-01,Meta,US
2050,2026-05-12,Meta,US
2051,2026-05-01,Meta,CA
2052,2026-03-15,Meta,CA
2053,2026-06-11,Google,CA
2054,2026-05-11,Meta,US
2055,2026-05-24,Google,US
2056,2026-05-15,Meta,AU
2057,2026-04-20,Organic/Direct,UK
2058,2026-04-15,Google,CA
2059,2026-04-27,Google,US
2060,2026-06-18,Meta,EU
2061,2026-05-09,Organic/Direct,CA
2062,2026-06-04,Google,AU
2063,2026-05-22,Meta,US
2064,2026-07-12,Meta,EU
2065,2026-01-05,Organic/Direct,US
2066,2026-06-13,Affiliate,US
2067,2026-05-06,Google,US
2068,2026-05-31,Meta,UK
2069,2026-06-08,Meta,US
2070,2026-03-15,Meta,US
2071,2026-04-22,Google,US
2072,2026-07-26,Meta,UK
2073,2026-05-04,Meta,CA
2074,2026-05-22,Meta,EU
2075,2026-05-04,Google,US
2076,2026-01-27,TikTok,UK
2077,2026-01-10,Google,AU
2078,2026-06-23,Google,AU
2079,2026-06-26,TikTok,US
2080,2026-07-07,Google,US
2081,2026-02-07,TikTok,UK
2082,2026-05-06,Affiliate,CA
2083,2026-05-07,Meta,CA
2084,2026-06-26,Meta,US
2085,2026-07-24,Google,US
2086,2026-01-30,Meta,AU
2087,2026-05-07,Meta,US
2088,2026-04-27,TikTok,US
2089,2026-05-29,Meta,US
2090,2026-07-20,TikTok,US
2091,2026-04-04,Affiliate,US
2092,2026-07-16,Google,US
2093,2026-06-06,Google,US
2094,2026-06-24,Google,US
2095,2026-03-17,Meta,US
2096,2026-06-09,Meta,US
2097,2026-07-06,Meta,UK
2098,2026-07-30,TikTok,US
2099,2026-04-17,Google,US
2100,2026-07-24,Google,EU
2101,2026-02-18,Google,EU
2102,2026-04-21,TikTok,US
2103,2026-05-07,TikTok,AU
2104,2026-04-10,Meta,US
2105,2026-05-22,Meta,US
2106,2026-03-02,Google,US
2107,2026-07-01,Organic/Direct,US
2108,2026-02-12,Meta,US
2109,2026-06-16,Meta,US
2110,2026-02-02,Organic/Direct,CA
2111,2026-04-15,Google,EU
2112,2026-07-12,Affiliate,US
2113,2026-04-13,Meta,US
2114,2026-05-20,Meta,US
2115,2026-03-16,Organic/Direct,AU
2116,2026-05-10,Affiliate,UK
2117,2026-07-06,Meta,CA
2118,2026-02-19,Google,US
2119,2026-01-13,Google,US
2120,2026-07-02,Meta,US
2121,2026-06-21,Meta,US
2122,2026-07-08,Affiliate,US
2123,2026-05-03,Organic/Direct,CA
2124,2026-05-23,Meta,US
2125,2026-03-09,Google,US
2126,2026-07-07,Meta,US
2127,2026-06-18,Meta,US
2128,2026-06-29,Google,US
2129,2026-07-08,Meta,US
2130,2026-05-20,Organic/Direct,CA
2131,2026-04-28,Affiliate,CA
2132,2026-03-23,Meta,US
2133,2026-05-09,Meta,US
2134,2026-06-23,Meta,US
2135,2026-07-12,Affiliate,US
2136,2026-04-04,Meta,AU
2137,2026-07-06,Meta,UK
2138,2026-06-25,Organic/Direct,US
2139,2026-05-02,Google,EU
2140,2026-06-15,Google,US
2141,2026-05-23,TikTok,US
2142,2026-04-09,Meta,US
2143,2026-04-12,Google,US
2144,2026-06-30,Organic/Direct,US
2145,2026-07-01,Meta,US
2146,2026-07-29,Meta,US
2147,2026-01-18,Google,UK
2148,2026-07-21,Meta,EU
2149,2026-04-05,Meta,US
2150,2026-04-19,Meta,CA
2151,2026-04-15,Meta,US
2152,2026-04-18,Meta,CA
2153,2026-03-20,Google,AU
2154,2026-05-03,Meta,US
2155,2026-05-09,Meta,US
2156,2026-06-03,TikTok,UK
2157,2026-05-19,TikTok,US
2158,2026-07-18,Meta,US
2159,2026-06-03,TikTok,US
2160,2026-05-19,Google,AU
2161,2026-07-04,Google,AU
2162,2026-04-25,Meta,US
2163,2026-06-17,Meta,US
2164,2026-05-31,Google,US
2165,2026-06-29,TikTok,CA
2166,2026-06-15,Meta,US
2167,2026-07-18,TikTok,US
2168,2026-06-01,Meta,UK
2169,2026-06-02,Google,EU
2170,2026-05-26,Google,UK
2171,2026-07-07,Google,US
2172,2026-07-19,Google,US
2173,2026-04-09,Google,US
2174,2026-03-25,Affiliate,US
2175,2026-03-03,TikTok,US
2176,2026-06-01,Meta,US
2177,2026-06-01,Meta,US
2178,2026-05-19,Meta,US
2179,2026-04-21,Meta,US
2180,2026-04-19,Meta,AU
2181,2026-04-25,Google,US
2182,2026-02-11,Meta,US
2183,2026-01-26,TikTok,US
2184,2026-07-02,TikTok,CA
2185,2026-04-03,Google,US
2186,2026-07-15,TikTok,US
2187,2026-04-18,TikTok,US
2188,2026-05-05,Organic/Direct,EU
2189,2026-07-11,TikTok,US
2190,2026-06-20,Organic/Direct,EU
2191,2026-07-16,Meta,UK
2192,2026-04-07,Meta,US
2193,2026-06-06,Google,CA
2194,2026-05-04,Meta,CA
2195,2026-05-19,Organic/Direct,US
2196,2026-05-20,Affiliate,US
2197,2026-03-20,Affiliate,US
2198,2026-07-01,Google,UK
2199,2026-05-06,Meta,US
2200,2026-07-03,TikTok,UK
2201,2026-04-26,Google,US
2202,2026-01-01,Organic/Direct,US
2203,2026-07-08,Organic/Direct,US
2204,2026-05-12,Google,EU
2205,2026-01-29,Meta,US
2206,2026-05-22,Affiliate,US
2207,2026-03-10,Google,US
2208,2026-06-25,Google,US
2209,2026-02-25,Meta,US
2210,2026-06-21,Meta,US
2211,2026-06-01,Meta,AU
2212,2026-05-16,Meta,US
2213,2026-06-04,Google,US
2214,2026-07-26,Affiliate,US
2215,2026-04-06,Google,UK
2216,2026-05-26,Google,EU
2217,2026-06-11,Google,UK
2218,2026-04-21,Meta,US
2219,2026-01-19,Meta,US
2220,2026-06-09,Google,US
2221,2026-01-12,Affiliate,US
2222,2026-06-26,TikTok,US
2223,2026-06-15,Affiliate,US
2224,2026-04-16,Affiliate,UK
2225,2026-05-23,Organic/Direct,US
2226,2026-06-09,Google,EU
2227,2026-04-14,Affiliate,US
2228,2026-06-17,Meta,AU
2229,2026-06-26,TikTok,US
2230,2026-05-29,Organic/Direct,US
2231,2026-07-30,Meta,US
2232,2026-07-04,Meta,US
2233,2026-04-17,Google,US
2234,2026-02-27,TikTok,US
2235,2026-07-02,Affiliate,US
2236,2026-01-22,Meta,AU
2237,2026-05-01,TikTok,US
2238,2026-02-25,Meta,EU
2239,2026-03-21,Affiliate,CA
2240,2026-03-29,Meta,US
2241,2026-04-25,Google,US
2242,2026-02-28,TikTok,US
2243,2026-05-07,Meta,US
2244,2026-06-23,Meta,UK
2245,2026-07-12,Affiliate,UK
2246,2026-06-28,Affiliate,US
2247,2026-04-28,Meta,US
2248,2026-07-05,TikTok,AU
2249,2026-05-10,Meta,US
2250,2026-05-18,Organic/Direct,US
2251,2026-04-03,TikTok,US
2252,2026-07-18,TikTok,CA
2253,2026-03-28,Meta,US
2254,2026-03-11,Meta,US
2255,2026-04-02,Meta,US
2256,2026-07-24,Meta,US
2257,2026-05-06,Meta,US
2258,2026-04-29,Google,US
2259,2026-02-24,Google,US
2260,2026-02-05,TikTok,US
2261,2026-07-29,TikTok,CA
2262,2026-07-22,Google,US
2263,2026-03-06,Meta,UK
2264,2026-05-12,Organic/Direct,CA
2265,2026-03-18,Meta,CA
2266,2026-06-24,Organic/Direct,UK
2267,2026-01-16,Google,US
2268,2026-06-18,Meta,US
2269,2026-07-29,Meta,US
2270,2026-07-19,Meta,UK
2271,2026-07-03,Google,US
2272,2026-05-10,Meta,US
2273,2026-04-06,Meta,AU
2274,2026-06-13,Organic/Direct,UK
2275,2026-05-01,Meta,UK
2276,2026-07-04,Google,EU
2277,2026-06-19,Meta,US
2278,2026-07-14,Meta,US
2279,2026-06-04,Organic/Direct,UK
2280,2026-04-16,TikTok,UK
2281,2026-06-14,Google,US
2282,2026-05-21,Meta,AU
2283,2026-01-26,Organic/Direct,EU
2284,2026-03-16,Meta,US
2285,2026-07-08,Meta,US
2286,2026-05-18,Google,US
2287,2026-04-04,Google,US
2288,2026-04-27,Google,EU
2289,2026-04-05,Affiliate,US
2290,2026-07-25,Meta,US
2291,2026-05-25,Google,US
2292,2026-05-19,Meta,EU
2293,2026-05-27,TikTok,US
2294,2026-03-02,Organic/Direct,US
2295,2026-06-04,Google,US
2296,2026-05-11,Meta,US
2297,2026-06-08,Google,US
2298,2026-06-28,Meta,AU
2299,2026-01-14,Affiliate,UK
2300,2026-05-10,Google,US
2301,2026-05-13,TikTok,US
2302,2026-04-28,Organic/Direct,US
2303,2026-07-18,Organic/Direct,US
2304,2026-07-23,Meta,CA
2305,2026-07-26,TikTok,CA
2306,2026-05-05,TikTok,UK
2307,2026-05-09,Meta,US
2308,2026-05-18,Meta,US
2309,2026-07-22,Meta,UK
2310,2026-02-05,Meta,US
2311,2026-07-25,Meta,US
2312,2026-06-10,TikTok,US
2313,2026-03-14,Meta,UK
2314,2026-05-11,TikTok,EU
2315,2026-03-01,Organic/Direct,AU
2316,2026-03-27,Google,UK
2317,2026-05-30,Google,AU
2318,2026-06-11,TikTok,CA
2319,2026-07-22,Affiliate,US
2320,2026-06-09,TikTok,CA
2321,2026-04-20,Meta,UK
2322,2026-06-26,Meta,US
2323,2026-05-28,Meta,CA
2324,2026-05-17,Google,US
2325,2026-05-19,Meta,US
2326,2026-03-19,Google,US
2327,2026-03-12,Google,US
2328,2026-04-05,TikTok,CA
2329,2026-04-03,Organic/Direct,AU
2330,2026-05-21,Organic/Direct,US
2331,2026-06-18,Meta,US
2332,2026-03-16,Meta,US
2333,2026-04-13,Google,CA
2334,2026-01-21,Meta,EU
2335,2026-06-22,TikTok,US
2336,2026-04-07,TikTok,US
2337,2026-06-02,Organic/Direct,US
2338,2026-05-28,TikTok,US
2339,2026-05-03,TikTok,US
2340,2026-04-29,Meta,US
2341,2026-05-14,Google,EU
2342,2026-07-17,Affiliate,US
2343,2026-07-16,Google,CA
2344,2026-07-22,Meta,US
2345,2026-06-03,Organic/Direct,CA
2346,2026-04-16,Google,UK
2347,2026-07-16,Google,UK
2348,2026-01-12,Google,EU
2349,2026-04-30,Google,AU
2350,2026-07-27,TikTok,UK
2351,2026-04-12,Google,UK
2352,2026-07-08,Meta,EU
2353,2026-07-24,Google,UK
2354,2026-06-26,Meta,US
2355,2026-06-14,TikTok,AU
2356,2026-07-17,TikTok,UK
2357,2026-02-07,Meta,CA
2358,2026-07-30,Organic/Direct,US
2359,2026-07-19,Organic/Direct,US
2360,2026-06-05,Meta,US
2361,2026-07-25,TikTok,US
2362,2026-07-30,Meta,AU
2363,2026-05-01,Google,US
2364,2026-06-28,TikTok,EU
2365,2026-06-22,TikTok,AU
2366,2026-06-17,Google,CA
2367,2026-05-02,Meta,US
2368,2026-07-22,Meta,US
2369,2026-07-21,TikTok,UK
2370,2026-06-20,TikTok,EU
2371,2026-05-20,Meta,US
2372,2026-04-24,Meta,US
2373,2026-06-12,Meta,EU
2374,2026-06-09,Meta,US
2375,2026-05-11,TikTok,US
2376,2026-06-12,Meta,US
2377,2026-05-18,TikTok,CA
2378,2026-07-23,Meta,UK
2379,2026-06-12,Meta,US
2380,2026-07-14,Meta,CA
2381,2026-04-25,Meta,UK
2382,2026-03-23,Meta,UK
2383,2026-07-14,Affiliate,US
2384,2026-04-30,Google,UK
2385,2026-04-21,Affiliate,US
2386,2026-06-17,Meta,US
2387,2026-07-27,Meta,CA
2388,2026-03-24,TikTok,CA
2389,2026-07-23,Meta,UK
2390,2026-07-22,TikTok,AU
2391,2026-06-29,Meta,CA
2392,2026-07-21,Meta,US
2393,2026-05-13,Google,US
2394,2026-05-05,Google,US
2395,2026-06-29,Meta,AU
2396,2026-06-26,Google,US
2397,2026-04-30,TikTok,AU
2398,2026-02-19,Meta,UK
2399,2026-06-10,Google,US
2400,2026-07-19,Meta,CA
2401,2026-04-04,Google,US
2402,2026-07-15,Meta,CA
2403,2026-07-15,Meta,EU
2404,2026-06-23,Meta,US
2405,2026-05-06,Google,EU
2406,2026-03-14,Google,US
2407,2026-05-19,Meta,UK
2408,2026-04-15,Meta,US
2409,2026-04-27,Google,US
2410,2026-07-02,TikTok,EU
2411,2026-06-22,Meta,US
2412,2026-07-10,Google,UK
2413,2026-05-21,Meta,US
2414,2026-03-15,Google,AU
2415,2026-04-11,Google,EU
2416,2026-05-27,TikTok,US
2417,2026-06-12,Google,EU
2418,2026-06-26,Meta,US
2419,2026-05-01,TikTok,AU
2420,2026-06-04,Google,UK
2421,2026-05-13,Affiliate,CA
2422,2026-06-03,Meta,CA
2423,2026-06-04,Affiliate,UK
2424,2026-07-03,Meta,UK
2425,2026-03-14,Affiliate,UK
2426,2026-01-16,Google,US
2427,2026-02-11,Google,US
2428,2026-04-17,TikTok,US
2429,2026-03-16,Meta,EU
2430,2026-03-29,Organic/Direct,UK
2431,2026-04-16,Meta,EU
2432,2026-07-20,Meta,US
2433,2026-03-20,Google,US
2434,2026-07-21,Organic/Direct,US
2435,2026-05-31,TikTok,UK
2436,2026-01-31,Meta,CA
2437,2026-07-26,Google,US
2438,2026-05-07,Meta,UK
2439,2026-02-05,Google,US
2440,2026-05-23,Organic/Direct,UK
2441,2026-07-24,Meta,US
2442,2026-06-17,Meta,UK
2443,2026-06-19,TikTok,US
2444,2026-06-19,Google,US
2445,2026-07-11,Meta,CA
2446,2026-05-10,Organic/Direct,US
2447,2026-04-20,Google,UK
2448,2026-05-15,Meta,US
2449,2026-07-21,TikTok,US
2450,2026-07-08,Meta,US
2451,2026-07-28,Meta,EU
2452,2026-07-06,Meta,US
2453,2026-07-17,Google,CA
2454,2026-03-07,Meta,US
2455,2026-04-23,Meta,US
2456,2026-01-13,Google,US
2457,2026-07-01,Organic/Direct,US
2458,2026-06-12,Affiliate,US
2459,2026-03-17,Meta,US
2460,2026-03-25,Meta,US
2461,2026-06-30,Meta,UK
2462,2026-07-28,TikTok,US
2463,2026-06-14,TikTok,US
2464,2026-07-29,TikTok,US
2465,2026-04-21,Google,EU
2466,2026-07-18,Affiliate,US
2467,2026-07-15,Organic/Direct,US
2468,2026-04-28,Meta,US
2469,2026-06-30,Organic/Direct,US
2470,2026-02-20,Google,US
2471,2026-07-17,Organic/Direct,US
2472,2026-05-31,TikTok,US
2473,2026-06-01,Organic/Direct,AU
2474,2026-06-26,Google,US
2475,2026-07-21,TikTok,UK
2476,2026-06-26,TikTok,US
2477,2026-07-01,Organic/Direct,CA
2478,2026-07-17,Google,US
2479,2026-06-14,Organic/Direct,UK
2480,2026-07-18,Google,US
2481,2026-02-27,Google,EU
2482,2026-05-18,Meta,US
2483,2026-03-13,Organic/Direct,US
2484,2026-06-04,TikTok,US
2485,2026-04-26,Meta,US
2486,2026-07-01,Google,US
2487,2026-04-27,Organic/Direct,UK
2488,2026-07-11,Meta,US
2489,2026-06-15,Google,US
2490,2026-06-15,Meta,US
2491,2026-01-16,Affiliate,US
2492,2026-05-06,Meta,US
2493,2026-03-03,Google,US
2494,2026-03-16,Google,US
2495,2026-06-20,Meta,US
2496,2026-04-26,Google,US
2497,2026-07-10,Meta,US
2498,2026-07-13,Meta,US
2499,2026-05-19,Meta,AU
2500,2026-04-04,Meta,US
2501,2026-05-13,TikTok,AU
2502,2026-03-26,Meta,US
2503,2026-06-22,Meta,US
2504,2026-06-06,TikTok,UK
2505,2026-05-01,TikTok,AU
2506,2026-05-30,Organic/Direct,CA
2507,2026-05-12,Meta,US
2508,2026-01-31,Meta,US
2509,2026-07-04,Meta,UK
2510,2026-05-04,Organic/Direct,UK
2511,2026-05-20,Meta,US
2512,2026-07-04,Meta,US
2513,2026-05-31,Meta,CA
2514,2026-07-16,Organic/Direct,US
2515,2026-07-11,Meta,UK
2516,2026-07-09,TikTok,US
2517,2026-03-31,Organic/Direct,US
2518,2026-06-18,Meta,US
2519,2026-02-11,Organic/Direct,US
2520,2026-06-15,Meta,US
2521,2026-05-15,Meta,UK
2522,2026-04-12,Meta,US
2523,2026-05-31,Google,US
2524,2026-04-20,Meta,US
2525,2026-05-17,Meta,US
2526,2026-01-10,Meta,US
2527,2026-04-22,Google,US
2528,2026-04-16,Google,US
2529,2026-03-12,TikTok,UK
2530,2026-07-05,Meta,US
2531,2026-07-09,TikTok,US
2532,2026-06-14,Meta,US
2533,2026-06-11,Meta,US
2534,2026-06-17,Google,US
2535,2026-07-27,Affiliate,CA
2536,2026-04-03,Google,US
2537,2026-07-24,Google,US
2538,2026-05-26,TikTok,US
2539,2026-03-24,Meta,US
2540,2026-06-27,Affiliate,CA
2541,2026-07-14,Google,US
2542,2026-05-08,Google,US
2543,2026-05-20,Google,US
2544,2026-07-25,TikTok,US
2545,2026-04-21,Organic/Direct,US
2546,2026-07-26,Meta,EU
2547,2026-04-03,Affiliate,US
2548,2026-06-03,Google,US
2549,2026-05-20,Google,US
2550,2026-05-12,Google,US
2551,2026-01-13,Google,US
2552,2026-01-20,Organic/Direct,US
